prov_code,prov_name,kab_code,kab_name,kec_code,kec_name
050000,Jawa Timur,050200,Kab. Sidoarjo,050215,Gedangan
050000,Jawa Timur,050200,Kab. Sidoarjo,050216,Taman
050000,Jawa Timur,050200,Kab. Sidoarjo,050217,Krian
050000,Jawa Timur,050200,Kab. Sidoarjo,050218,Balong Bendo
050000,Jawa Timur,050300,Kab. Mojokerto,050301,Jatirejo
050000,Jawa Timur,050300,Kab. Mojokerto,050302,Gondang
050000,Jawa Timur,050300,Kab. Mojokerto,050303,Pacet
050000,Jawa Timur,050300,Kab. Mojokerto,050304,Trawas
050000,Jawa Timur,050300,Kab. Mojokerto,050305,Ngoro
050000,Jawa Timur,050300,Kab. Mojokerto,050306,Pungging
050000,Jawa Timur,050300,Kab. Mojokerto,050307,Kutorejo
050000,Jawa Timur,050300,Kab. Mojokerto,050308,Mojosari
050000,Jawa Timur,050300,Kab. Mojokerto,050309,Bangsal
050000,Jawa Timur,050300,Kab. Mojokerto,050310,Dlanggu
050000,Jawa Timur,050300,Kab. Mojokerto,050311,Puri
050000,Jawa Timur,050300,Kab. Mojokerto,050312,Trowulan
050000,Jawa Timur,050300,Kab. Mojokerto,050313,Sooko
050000,Jawa Timur,050300,Kab. Mojokerto,050314,Gedeg
050000,Jawa Timur,050300,Kab. Mojokerto,050315,Kemlagi
050000,Jawa Timur,050300,Kab. Mojokerto,050316,Jetis
050000,Jawa Timur,050300,Kab. Mojokerto,050317,Dawar Blandong
050000,Jawa Timur,050300,Kab. Mojokerto,050318,Mojoanyar
050000,Jawa Timur,050400,Kab. Jombang,050401,Bandar KedungMulyo
050000,Jawa Timur,050400,Kab. Jombang,050402,Perak
050000,Jawa Timur,050400,Kab. Jombang,050403,Gudo
050000,Jawa Timur,050400,Kab. Jombang,050404,Diwek
050000,Jawa Timur,050400,Kab. Jombang,050405,Ngoro
050000,Jawa Timur,050400,Kab. Jombang,050406,Mojowarno
050000,Jawa Timur,050400,Kab. Jombang,050407,Bareng
050000,Jawa Timur,050400,Kab. Jombang,050408,Wonosalam
050000,Jawa Timur,050400,Kab. Jombang,050409,Mojoagung
050000,Jawa Timur,050400,Kab. Jombang,050410,Sumobito
050000,Jawa Timur,050400,Kab. Jombang,050411,Jogoroto
050000,Jawa Timur,050400,Kab. Jombang,050412,Peterongan
050000,Jawa Timur,050400,Kab. Jombang,050413,Jombang
050000,Jawa Timur,050400,Kab. Jombang,050414,Megaluh
050000,Jawa Timur,050400,Kab. Jombang,050415,Tembelang
050000,Jawa Timur,050400,Kab. Jombang,050416,Kesamben
050000,Jawa Timur,050400,Kab. Jombang,050417,Kudu
050000,Jawa Timur,050400,Kab. Jombang,050418,Ploso
050000,Jawa Timur,050400,Kab. Jombang,050419,Kabuh
050000,Jawa Timur,050400,Kab. Jombang,050420,Plandaan
050000,Jawa Timur,050400,Kab. Jombang,050421,Ngusikan
050000,Jawa Timur,050500,Kab. Bojonegoro,050501,Margomulyo
050000,Jawa Timur,050500,Kab. Bojonegoro,050502,Ngraho
050000,Jawa Timur,050500,Kab. Bojonegoro,050503,Tambakrejo
050000,Jawa Timur,050500,Kab. Bojonegoro,050504,Ngambon
050000,Jawa Timur,050500,Kab. Bojonegoro,050505,Bubulan
050000,Jawa Timur,050500,Kab. Bojonegoro,050506,Temayang
050000,Jawa Timur,050500,Kab. Bojonegoro,050507,Sugihwaras
050000,Jawa Timur,050500,Kab. Bojonegoro,050508,Kedungadem
050000,Jawa Timur,050500,Kab. Bojonegoro,050509,Kepohbaru
050000,Jawa Timur,050500,Kab. Bojonegoro,050510,Baureno
050000,Jawa Timur,050500,Kab. Bojonegoro,050511,Kanor
050000,Jawa Timur,050500,Kab. Bojonegoro,050512,Sumberrejo
050000,Jawa Timur,050500,Kab. Bojonegoro,050513,Balen
050000,Jawa Timur,050500,Kab. Bojonegoro,050514,Sukosewu
050000,Jawa Timur,050500,Kab. Bojonegoro,050515,Kapas
050000,Jawa Timur,050500,Kab. Bojonegoro,050516,Bojonegoro
050000,Jawa Timur,050500,Kab. Bojonegoro,050517,Trucuk
050000,Jawa Timur,050500,Kab. Bojonegoro,050518,Dander
050000,Jawa Timur,050500,Kab. Bojonegoro,050519,Ngasem
050000,Jawa Timur,050500,Kab. Bojonegoro,050520,Kalitidu
050000,Jawa Timur,050500,Kab. Bojonegoro,050521,Malo
050000,Jawa Timur,050500,Kab. Bojonegoro,050522,Purwosari
050000,Jawa Timur,050500,Kab. Bojonegoro,050523,Padangan
050000,Jawa Timur,050500,Kab. Bojonegoro,050524,Kasiman
050000,Jawa Timur,050500,Kab. Bojonegoro,050525,Kedewan
050000,Jawa Timur,050500,Kab. Bojonegoro,050526,Gondang
050000,Jawa Timur,050500,Kab. Bojonegoro,050527,Sekar
050000,Jawa Timur,050500,Kab. Bojonegoro,050528,Gayam
050000,Jawa Timur,050600,Kab. Tuban,050601,Kenduruan
050000,Jawa Timur,050600,Kab. Tuban,050602,Bangilan
050000,Jawa Timur,050600,Kab. Tuban,050603,Senori
050000,Jawa Timur,050600,Kab. Tuban,050604,Singgahan
050000,Jawa Timur,050600,Kab. Tuban,050605,Montong
050000,Jawa Timur,050600,Kab. Tuban,050606,Parengan
050000,Jawa Timur,050600,Kab. Tuban,050607,Soko
050000,Jawa Timur,050600,Kab. Tuban,050608,Rengel
050000,Jawa Timur,050600,Kab. Tuban,050609,Plumpang
050000,Jawa Timur,050600,Kab. Tuban,050610,Widang
050000,Jawa Timur,050600,Kab. Tuban,050611,Palang
050000,Jawa Timur,050600,Kab. Tuban,050612,Semanding
050000,Jawa Timur,050600,Kab. Tuban,050613,Tuban
050000,Jawa Timur,050600,Kab. Tuban,050614,Jenu
050000,Jawa Timur,050600,Kab. Tuban,050615,Merakurak
050000,Jawa Timur,050600,Kab. Tuban,050616,Kerek
050000,Jawa Timur,050600,Kab. Tuban,050617,Tambakboyo
050000,Jawa Timur,050600,Kab. Tuban,050618,Jatirogo
050000,Jawa Timur,050600,Kab. Tuban,050619,Bancar
050000,Jawa Timur,050600,Kab. Tuban,050620,Grabagan
050000,Jawa Timur,050700,Kab. Lamongan,050701,Sukorame
050000,Jawa Timur,050700,Kab. Lamongan,050702,Bluluk
050000,Jawa Timur,050700,Kab. Lamongan,050703,Ngimbang
050000,Jawa Timur,050700,Kab. Lamongan,050704,Sambeng
050000,Jawa Timur,050700,Kab. Lamongan,050705,Mantup
050000,Jawa Timur,050700,Kab. Lamongan,050706,Kembangbahu
050000,Jawa Timur,050700,Kab. Lamongan,050707,Sugio
050000,Jawa Timur,050700,Kab. Lamongan,050708,Kedungpring
050000,Jawa Timur,050700,Kab. Lamongan,050709,Modo
050000,Jawa Timur,050700,Kab. Lamongan,050710,Babat
050000,Jawa Timur,050700,Kab. Lamongan,050711,Pucuk
050000,Jawa Timur,050700,Kab. Lamongan,050712,Sukodadi
050000,Jawa Timur,050700,Kab. Lamongan,050713,Lamongan
050000,Jawa Timur,050700,Kab. Lamongan,050714,Tikung
050000,Jawa Timur,050700,Kab. Lamongan,050715,Deket
050000,Jawa Timur,050700,Kab. Lamongan,050716,Glagah
050000,Jawa Timur,050700,Kab. Lamongan,050717,Karangbinangun
050000,Jawa Timur,050700,Kab. Lamongan,050718,Turi
050000,Jawa Timur,050700,Kab. Lamongan,050719,Kalitengah
050000,Jawa Timur,050700,Kab. Lamongan,050720,Karang Geneng
050000,Jawa Timur,050700,Kab. Lamongan,050721,Sekaran
050000,Jawa Timur,050700,Kab. Lamongan,050722,Maduran
050000,Jawa Timur,050700,Kab. Lamongan,050723,Laren
050000,Jawa Timur,050700,Kab. Lamongan,050724,Solokuro
050000,Jawa Timur,050700,Kab. Lamongan,050725,Paciran
050000,Jawa Timur,050700,Kab. Lamongan,050726,Brondong
050000,Jawa Timur,050700,Kab. Lamongan,050727,Sarirejo
050000,Jawa Timur,050800,Kab. Madiun,050801,Kebonsari
050000,Jawa Timur,050800,Kab. Madiun,050802,Geger
050000,Jawa Timur,050800,Kab. Madiun,050803,Dolopo
050000,Jawa Timur,050800,Kab. Madiun,050804,Dagangan
050000,Jawa Timur,050800,Kab. Madiun,050805,Wungu
050000,Jawa Timur,050800,Kab. Madiun,050806,Kare
050000,Jawa Timur,050800,Kab. Madiun,050807,Gemarang
050000,Jawa Timur,050800,Kab. Madiun,050808,Saradan
050000,Jawa Timur,050800,Kab. Madiun,050809,Pilangkenceng
050000,Jawa Timur,050800,Kab. Madiun,050810,Mejayan
050000,Jawa Timur,050800,Kab. Madiun,050811,Wonoasri
050000,Jawa Timur,050800,Kab. Madiun,050812,Balerejo
050000,Jawa Timur,050800,Kab. Madiun,050813,Madiun
050000,Jawa Timur,050800,Kab. Madiun,050814,Sawahan
050000,Jawa Timur,050800,Kab. Madiun,050815,Jiwan
050000,Jawa Timur,050900,Kab. Ngawi,050901,Sine
050000,Jawa Timur,050900,Kab. Ngawi,050902,Ngrambe
050000,Jawa Timur,050900,Kab. Ngawi,050903,Jogorogo
050000,Jawa Timur,050900,Kab. Ngawi,050904,Kendal
050000,Jawa Timur,050900,Kab. Ngawi,050905,Geneng
050000,Jawa Timur,050900,Kab. Ngawi,050906,Kwadungan
050000,Jawa Timur,050900,Kab. Ngawi,050907,Pangkur
050000,Jawa Timur,050900,Kab. Ngawi,050908,Karangjati
050000,Jawa Timur,050900,Kab. Ngawi,050909,Bringin
050000,Jawa Timur,050900,Kab. Ngawi,050910,Padas
050000,Jawa Timur,050900,Kab. Ngawi,050911,Ngawi
050000,Jawa Timur,050900,Kab. Ngawi,050912,Paron
050000,Jawa Timur,050900,Kab. Ngawi,050913,Kedunggalar
050000,Jawa Timur,050900,Kab. Ngawi,050914,Pitu
050000,Jawa Timur,050900,Kab. Ngawi,050915,Widodaren
050000,Jawa Timur,050900,Kab. Ngawi,050916,Mantingan
050000,Jawa Timur,050900,Kab. Ngawi,050917,Karanganyar
050000,Jawa Timur,050900,Kab. Ngawi,050918,Gerih
050000,Jawa Timur,050900,Kab. Ngawi,050919,Kasreman
050000,Jawa Timur,051000,Kab. Magetan,051001,Poncol
050000,Jawa Timur,051000,Kab. Magetan,051002,Parang
050000,Jawa Timur,051000,Kab. Magetan,051003,Lembeyan
050000,Jawa Timur,051000,Kab. Magetan,051004,Takeran
050000,Jawa Timur,051000,Kab. Magetan,051005,Kawedanan
050000,Jawa Timur,051000,Kab. Magetan,051006,Magetan
050000,Jawa Timur,051000,Kab. Magetan,051007,Plaosan
050000,Jawa Timur,051000,Kab. Magetan,051008,Panekan
050000,Jawa Timur,051000,Kab. Magetan,051009,Sukomoro
050000,Jawa Timur,051000,Kab. Magetan,051010,Bendo
050000,Jawa Timur,051000,Kab. Magetan,051011,Maospati
050000,Jawa Timur,051000,Kab. Magetan,051012,Karangrejo
050000,Jawa Timur,051000,Kab. Magetan,051014,Barat
050000,Jawa Timur,051000,Kab. Magetan,051015,Kartoharjo
050000,Jawa Timur,051000,Kab. Magetan,051016,Karas
050000,Jawa Timur,051000,Kab. Magetan,051017,Ngariboyo
050000,Jawa Timur,051000,Kab. Magetan,051018,Nguntoronadi
050000,Jawa Timur,051000,Kab. Magetan,051019,Sidorejo
050000,Jawa Timur,051100,Kab. Ponorogo,051101,Ngrayun
050000,Jawa Timur,051100,Kab. Ponorogo,051102,Slahung
050000,Jawa Timur,051100,Kab. Ponorogo,051103,Bungkal
050000,Jawa Timur,051100,Kab. Ponorogo,051104,Sambit
050000,Jawa Timur,051100,Kab. Ponorogo,051105,Sawoo
050000,Jawa Timur,051100,Kab. Ponorogo,051106,Sooko
050000,Jawa Timur,051100,Kab. Ponorogo,051107,Pulung
050000,Jawa Timur,051100,Kab. Ponorogo,051108,Mlarak
050000,Jawa Timur,051100,Kab. Ponorogo,051109,Siman
050000,Jawa Timur,051100,Kab. Ponorogo,051110,Jetis
050000,Jawa Timur,051100,Kab. Ponorogo,051111,Balong
050000,Jawa Timur,051100,Kab. Ponorogo,051112,Kauman
050000,Jawa Timur,051100,Kab. Ponorogo,051113,Jambon
050000,Jawa Timur,051100,Kab. Ponorogo,051114,Badegan
050000,Jawa Timur,051100,Kab. Ponorogo,051115,Sampung
050000,Jawa Timur,051100,Kab. Ponorogo,051116,Sukorejo
050000,Jawa Timur,051100,Kab. Ponorogo,051117,Ponorogo
050000,Jawa Timur,051100,Kab. Ponorogo,051118,Babadan
050000,Jawa Timur,051100,Kab. Ponorogo,051119,Jenangan
050000,Jawa Timur,051100,Kab. Ponorogo,051120,Ngebel
050000,Jawa Timur,051100,Kab. Ponorogo,051121,Pudak
050000,Jawa Timur,051200,Kab. Pacitan,051201,Donorojo
050000,Jawa Timur,051200,Kab. Pacitan,051202,Punung
050000,Jawa Timur,051200,Kab. Pacitan,051203,Pringkuku
050000,Jawa Timur,051200,Kab. Pacitan,051204,Pacitan
050000,Jawa Timur,051200,Kab. Pacitan,051205,Kebonagung
050000,Jawa Timur,051200,Kab. Pacitan,051206,Arjosari
050000,Jawa Timur,051200,Kab. Pacitan,051207,Nawangan
050000,Jawa Timur,051200,Kab. Pacitan,051208,Bandar
050000,Jawa Timur,051200,Kab. Pacitan,051209,Tegalombo
050000,Jawa Timur,051200,Kab. Pacitan,051210,Tulakan
050000,Jawa Timur,051200,Kab. Pacitan,051211,Ngadirojo
050000,Jawa Timur,051200,Kab. Pacitan,051212,Sudimoro
050000,Jawa Timur,051300,Kab. Kediri,051301,Kras
050000,Jawa Timur,051300,Kab. Kediri,051302,Ringinrejo
050000,Jawa Timur,051300,Kab. Kediri,051303,Ngancar
050000,Jawa Timur,051300,Kab. Kediri,051304,Kepung
050000,Jawa Timur,051300,Kab. Kediri,051305,Puncu
050000,Jawa Timur,051300,Kab. Kediri,051306,Plosoklaten
050000,Jawa Timur,051300,Kab. Kediri,051307,Wates
050000,Jawa Timur,051300,Kab. Kediri,051308,Kandat
050000,Jawa Timur,051300,Kab. Kediri,051309,Ngadiluwih
050000,Jawa Timur,051300,Kab. Kediri,051310,Mojo
050000,Jawa Timur,051300,Kab. Kediri,051311,Semen
050000,Jawa Timur,051300,Kab. Kediri,051312,Banyakan
050000,Jawa Timur,051300,Kab. Kediri,051313,Tarokan
050000,Jawa Timur,051300,Kab. Kediri,051314,Grogol
050000,Jawa Timur,051300,Kab. Kediri,051315,Gampengrejo
050000,Jawa Timur,051300,Kab. Kediri,051316,Gurah
050000,Jawa Timur,051300,Kab. Kediri,051317,Pagu
050000,Jawa Timur,051300,Kab. Kediri,051318,Papar
050000,Jawa Timur,051300,Kab. Kediri,051319,Plemahan
050000,Jawa Timur,051300,Kab. Kediri,051320,Purwoasri
050000,Jawa Timur,051300,Kab. Kediri,051321,Kunjang
050000,Jawa Timur,051300,Kab. Kediri,051322,Pare
050000,Jawa Timur,051300,Kab. Kediri,051323,Kandangan
050000,Jawa Timur,051300,Kab. Kediri,051324,Kayen Kidul
050000,Jawa Timur,051300,Kab. Kediri,051325,Ngasem
050000,Jawa Timur,051300,Kab. Kediri,051326,Badas
050000,Jawa Timur,051400,Kab. Nganjuk,051401,Sawahan
050000,Jawa Timur,051400,Kab. Nganjuk,051402,Ngetos
050000,Jawa Timur,051400,Kab. Nganjuk,051403,Berbek
050000,Jawa Timur,051400,Kab. Nganjuk,051404,Loceret
050000,Jawa Timur,051400,Kab. Nganjuk,051405,Pace
050000,Jawa Timur,051400,Kab. Nganjuk,051406,Tanjunganom
050000,Jawa Timur,051400,Kab. Nganjuk,051407,Prambon
050000,Jawa Timur,051400,Kab. Nganjuk,051408,Ngronggot
050000,Jawa Timur,051400,Kab. Nganjuk,051409,Kertosono
050000,Jawa Timur,051400,Kab. Nganjuk,051410,Patianrowo
050000,Jawa Timur,051400,Kab. Nganjuk,051411,Baron
050000,Jawa Timur,051400,Kab. Nganjuk,051412,Gondang
050000,Jawa Timur,051400,Kab. Nganjuk,051413,Sukomoro
050000,Jawa Timur,051400,Kab. Nganjuk,051414,Nganjuk
050000,Jawa Timur,051400,Kab. Nganjuk,051415,Bagor
050000,Jawa Timur,051400,Kab. Nganjuk,051416,Wilangan
050000,Jawa Timur,051400,Kab. Nganjuk,051417,Rejoso
050000,Jawa Timur,051400,Kab. Nganjuk,051418,Ngluyu
050000,Jawa Timur,051400,Kab. Nganjuk,051419,Lengkong
050000,Jawa Timur,051400,Kab. Nganjuk,051420,Jatikalen
050000,Jawa Timur,051500,Kab. Blitar,051501,Bakung
050000,Jawa Timur,051500,Kab. Blitar,051502,Wonotirto
050000,Jawa Timur,051500,Kab. Blitar,051503,Panggungrejo
050000,Jawa Timur,051500,Kab. Blitar,051504,Wates
050000,Jawa Timur,051500,Kab. Blitar,051505,Binangun
050000,Jawa Timur,051500,Kab. Blitar,051506,Sutojayan
050000,Jawa Timur,051500,Kab. Blitar,051507,Kademangan
050000,Jawa Timur,051500,Kab. Blitar,051508,Kanigoro
050000,Jawa Timur,051500,Kab. Blitar,051509,Talun
050000,Jawa Timur,051500,Kab. Blitar,051510,Selopuro
050000,Jawa Timur,051500,Kab. Blitar,051511,Kesamben
050000,Jawa Timur,051500,Kab. Blitar,051512,Selorejo
050000,Jawa Timur,051500,Kab. Blitar,051513,Doko
050000,Jawa Timur,051500,Kab. Blitar,051514,Wlingi
050000,Jawa Timur,051500,Kab. Blitar,051515,Gandusari
050000,Jawa Timur,051500,Kab. Blitar,051516,Garum
050000,Jawa Timur,051500,Kab. Blitar,051517,Nglegok
050000,Jawa Timur,051500,Kab. Blitar,051518,Sanankulon
050000,Jawa Timur,051500,Kab. Blitar,051519,Ponggok
050000,Jawa Timur,051500,Kab. Blitar,051520,Srengat
050000,Jawa Timur,051500,Kab. Blitar,051521,Wonodadi
050000,Jawa Timur,051500,Kab. Blitar,051522,Udanawu
050000,Jawa Timur,051600,Kab. Tulungagung,051601,Besuki
050000,Jawa Timur,051600,Kab. Tulungagung,051602,Bandung
050000,Jawa Timur,051600,Kab. Tulungagung,051603,Pakel
050000,Jawa Timur,051600,Kab. Tulungagung,051604,Campur Darat
050000,Jawa Timur,051600,Kab. Tulungagung,051605,Tanggung Gunung
050000,Jawa Timur,051600,Kab. Tulungagung,051606,Kalidawir
050000,Jawa Timur,051600,Kab. Tulungagung,051607,Pucang Laban
050000,Jawa Timur,051600,Kab. Tulungagung,051608,Rejotangan
050000,Jawa Timur,051600,Kab. Tulungagung,051609,Ngunut
050000,Jawa Timur,051600,Kab. Tulungagung,051610,Sumbergempol
050000,Jawa Timur,051600,Kab. Tulungagung,051611,Boyolangu
050000,Jawa Timur,051600,Kab. Tulungagung,051612,Tulungagung
050000,Jawa Timur,051600,Kab. Tulungagung,051613,Kedungwaru
050000,Jawa Timur,051600,Kab. Tulungagung,051614,Ngantru
050000,Jawa Timur,051600,Kab. Tulungagung,051615,Karangrejo
050000,Jawa Timur,051600,Kab. Tulungagung,051616,Kauman
050000,Jawa Timur,051600,Kab. Tulungagung,051617,Gondang
050000,Jawa Timur,051600,Kab. Tulungagung,051618,Pagerwojo
050000,Jawa Timur,051600,Kab. Tulungagung,051619,Sendang
050000,Jawa Timur,051700,Kab. Trenggalek,051701,Panggul
050000,Jawa Timur,051700,Kab. Trenggalek,051702,Munjungan
050000,Jawa Timur,051700,Kab. Trenggalek,051703,Watulimo
050000,Jawa Timur,051700,Kab. Trenggalek,051704,Kampak
050000,Jawa Timur,051700,Kab. Trenggalek,051705,Dongko
050000,Jawa Timur,051700,Kab. Trenggalek,051706,Pule
050000,Jawa Timur,051700,Kab. Trenggalek,051707,Karangan
050000,Jawa Timur,051700,Kab. Trenggalek,051708,Gandusari
050000,Jawa Timur,051700,Kab. Trenggalek,051709,Durenan
050000,Jawa Timur,051700,Kab. Trenggalek,051710,Pogalan
050000,Jawa Timur,051700,Kab. Trenggalek,051711,Trenggalek
050000,Jawa Timur,051700,Kab. Trenggalek,051712,Tugu
050000,Jawa Timur,051700,Kab. Trenggalek,051713,Bendungan
050000,Jawa Timur,051700,Kab. Trenggalek,051714,Suruh
050000,Jawa Timur,051800,Kab. Malang,051801,Donomulyo
050000,Jawa Timur,051800,Kab. Malang,051802,Kalipare
050000,Jawa Timur,051800,Kab. Malang,051803,Pagak
050000,Jawa Timur,051800,Kab. Malang,051804,Bantur
050000,Jawa Timur,051800,Kab. Malang,051805,Gedangan
050000,Jawa Timur,051800,Kab. Malang,051806,Sumber Manjing Wetan
050000,Jawa Timur,051800,Kab. Malang,051807,Dampit
050000,Jawa Timur,051800,Kab. Malang,051808,Tirto Yudo
050000,Jawa Timur,051800,Kab. Malang,051809,Ampelgading
050000,Jawa Timur,051800,Kab. Malang,051810,Poncokusumo
050000,Jawa Timur,051800,Kab. Malang,051811,Wajak
050000,Jawa Timur,051800,Kab. Malang,051812,Turen
050000,Jawa Timur,051800,Kab. Malang,051813,Pagelaran
050000,Jawa Timur,051800,Kab. Malang,051814,Gondanglegi
050000,Jawa Timur,051800,Kab. Malang,051815,Bululawang
050000,Jawa Timur,051800,Kab. Malang,051816,Kepanjen
050000,Jawa Timur,051800,Kab. Malang,051817,Sumberpucung
050000,Jawa Timur,051800,Kab. Malang,051818,Kromengan
050000,Jawa Timur,051800,Kab. Malang,051819,Wonosari
050000,Jawa Timur,051800,Kab. Malang,051820,Ngajum
050000,Jawa Timur,051800,Kab. Malang,051821,Wagir
050000,Jawa Timur,051800,Kab. Malang,051822,Pakisaji
050000,Jawa Timur,051800,Kab. Malang,051823,Tajinan
050000,Jawa Timur,051800,Kab. Malang,051824,Tumpang
050000,Jawa Timur,051800,Kab. Malang,051825,Pakis
050000,Jawa Timur,051800,Kab. Malang,051826,Jabung
050000,Jawa Timur,051800,Kab. Malang,051827,Lawang
050000,Jawa Timur,051800,Kab. Malang,051828,Singosari
050000,Jawa Timur,051800,Kab. Malang,051829,Karangploso
050000,Jawa Timur,051800,Kab. Malang,051830,Dau
050000,Jawa Timur,051800,Kab. Malang,051831,Pujon
050000,Jawa Timur,051800,Kab. Malang,051832,Ngantang
050000,Jawa Timur,051800,Kab. Malang,051833,Kasembon
050000,Jawa Timur,051900,Kab. Pasuruan,051901,Purwodadi
050000,Jawa Timur,051900,Kab. Pasuruan,051902,Tutur
050000,Jawa Timur,051900,Kab. Pasuruan,051903,Puspo
050000,Jawa Timur,051900,Kab. Pasuruan,051904,Tosari
050000,Jawa Timur,051900,Kab. Pasuruan,051905,Lumbang
050000,Jawa Timur,051900,Kab. Pasuruan,051906,Pasrepan
050000,Jawa Timur,051900,Kab. Pasuruan,051907,Kejayan
050000,Jawa Timur,051900,Kab. Pasuruan,051908,Wonorejo
050000,Jawa Timur,051900,Kab. Pasuruan,051909,Purwosari
050000,Jawa Timur,051900,Kab. Pasuruan,051910,Prigen
050000,Jawa Timur,051900,Kab. Pasuruan,051911,Sukorejo
050000,Jawa Timur,051900,Kab. Pasuruan,051912,Pandaan
050000,Jawa Timur,051900,Kab. Pasuruan,051913,Gempol
050000,Jawa Timur,051900,Kab. Pasuruan,051914,Beji
050000,Jawa Timur,051900,Kab. Pasuruan,051915,Bangil
050000,Jawa Timur,051900,Kab. Pasuruan,051916,Rembang
050000,Jawa Timur,051900,Kab. Pasuruan,051917,Kraton
050000,Jawa Timur,051900,Kab. Pasuruan,051918,Pohjentrek
050000,Jawa Timur,051900,Kab. Pasuruan,051919,Gondang Wetan
050000,Jawa Timur,051900,Kab. Pasuruan,051920,Rejoso
050000,Jawa Timur,051900,Kab. Pasuruan,051921,Winongan
050000,Jawa Timur,051900,Kab. Pasuruan,051922,Grati
050000,Jawa Timur,051900,Kab. Pasuruan,051923,Lekok
050000,Jawa Timur,051900,Kab. Pasuruan,051924,Nguling
050000,Jawa Timur,052000,Kab. Probolinggo,052001,Sukapura
050000,Jawa Timur,052000,Kab. Probolinggo,052002,Sumber
050000,Jawa Timur,052000,Kab. Probolinggo,052003,Kuripan
050000,Jawa Timur,052000,Kab. Probolinggo,052004,Bantaran
050000,Jawa Timur,052000,Kab. Probolinggo,052005,Leces
050000,Jawa Timur,052000,Kab. Probolinggo,052006,Tegalsiwalan
050000,Jawa Timur,052000,Kab. Probolinggo,052007,Banyuanyar
050000,Jawa Timur,052000,Kab. Probolinggo,052008,Tiris
050000,Jawa Timur,052000,Kab. Probolinggo,052009,Krucil
050000,Jawa Timur,052000,Kab. Probolinggo,052010,Gading
050000,Jawa Timur,052000,Kab. Probolinggo,052011,Pakuniran
050000,Jawa Timur,052000,Kab. Probolinggo,052012,Kotaanyar
050000,Jawa Timur,052000,Kab. Probolinggo,052013,Paiton
050000,Jawa Timur,052000,Kab. Probolinggo,052014,Besuk
050000,Jawa Timur,052000,Kab. Probolinggo,052015,Kraksaan
050000,Jawa Timur,052000,Kab. Probolinggo,052016,Krejengan
050000,Jawa Timur,052000,Kab. Probolinggo,052017,Pajarakan
050000,Jawa Timur,052000,Kab. Probolinggo,052018,Maron
050000,Jawa Timur,052000,Kab. Probolinggo,052019,Gending
050000,Jawa Timur,052000,Kab. Probolinggo,052020,Dringu
050000,Jawa Timur,052000,Kab. Probolinggo,052021,Wonomerto
050000,Jawa Timur,052000,Kab. Probolinggo,052022,Lumbang
050000,Jawa Timur,052000,Kab. Probolinggo,052023,Tongas
050000,Jawa Timur,052000,Kab. Probolinggo,052024,Sumberasih
050000,Jawa Timur,052100,Kab. Lumajang,052101,Tempursari
050000,Jawa Timur,052100,Kab. Lumajang,052102,Pronojiwo
050000,Jawa Timur,052100,Kab. Lumajang,052103,Candipuro
050000,Jawa Timur,052100,Kab. Lumajang,052104,Pasirian
050000,Jawa Timur,052100,Kab. Lumajang,052105,Tempeh
050000,Jawa Timur,052100,Kab. Lumajang,052106,Kunir
050000,Jawa Timur,052100,Kab. Lumajang,052107,Yosowilangun
050000,Jawa Timur,052100,Kab. Lumajang,052108,Rowokangkung
050000,Jawa Timur,052100,Kab. Lumajang,052109,Tekung
050000,Jawa Timur,052100,Kab. Lumajang,052110,Lumajang
050000,Jawa Timur,052100,Kab. Lumajang,052111,Pasrujambe
050000,Jawa Timur,052100,Kab. Lumajang,052112,Senduro
050000,Jawa Timur,052100,Kab. Lumajang,052113,Padang
050000,Jawa Timur,052100,Kab. Lumajang,052114,Sukodono
050000,Jawa Timur,052100,Kab. Lumajang,052115,Jatiroto
050000,Jawa Timur,052100,Kab. Lumajang,052116,Randuagung
050000,Jawa Timur,052100,Kab. Lumajang,052117,Kedungjajang
050000,Jawa Timur,052100,Kab. Lumajang,052118,Gucialit
050000,Jawa Timur,052100,Kab. Lumajang,052119,Klakah
050000,Jawa Timur,052100,Kab. Lumajang,052120,Ranuyoso
050000,Jawa Timur,052100,Kab. Lumajang,052121,Sumbersuko
050000,Jawa Timur,052200,Kab. Bondowoso,052201,Maesan
050000,Jawa Timur,052200,Kab. Bondowoso,052202,Grujugan
050000,Jawa Timur,052200,Kab. Bondowoso,052203,Tamanan
050000,Jawa Timur,052200,Kab. Bondowoso,052204,Pujer
050000,Jawa Timur,052200,Kab. Bondowoso,052205,Tlogosari
050000,Jawa Timur,052200,Kab. Bondowoso,052206,Sukosari
050000,Jawa Timur,052200,Kab. Bondowoso,052207,Tapen
050000,Jawa Timur,052200,Kab. Bondowoso,052208,Wonosari
050000,Jawa Timur,052200,Kab. Bondowoso,052209,Tenggarang
050000,Jawa Timur,052200,Kab. Bondowoso,052210,Bondowoso
050000,Jawa Timur,052200,Kab. Bondowoso,052211,Curahdami
050000,Jawa Timur,052200,Kab. Bondowoso,052212,Pakem
050000,Jawa Timur,052200,Kab. Bondowoso,052213,Wringin
050000,Jawa Timur,052200,Kab. Bondowoso,052214,Tegalampel
050000,Jawa Timur,052200,Kab. Bondowoso,052215,Klabang
050000,Jawa Timur,052200,Kab. Bondowoso,052216,Prajekan
050000,Jawa Timur,052200,Kab. Bondowoso,052217,Cermee
