prov,kode_prov,kab,kode_kab,kec,kode_kec
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Rumbia Tengah,200718  
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Tontonunu,200720  
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Poleang Tenggara,200712  
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Poleang Tengah,200719  
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Kabaena,200701  
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Mata Usu,200722  
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Kabaena Selatan,200713  
Prov. Sulawesi Tenggara,200000  ,Kab. Bombana,200700  ,Kec. Kep. Masaloka Raya,200717  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Kolaka,200406  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Pomalaa,200402  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Samaturu,200416  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Wolo,200407  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Tanggetada,200412  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Watubangga,200401  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Wundulako,200403  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Latambaga,200415  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Toari,200421  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Baula,200413  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Polinggona,200422  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka,200400  ,Kec. Iwoimendaa,200430  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Poasia,206002  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Kendari Barat,206005  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Baruga,206004  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Kadia,206008  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Mandonga,206001  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Puuwatu,206007  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Kambu,206010  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Wua-Wua,206009  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Kendari,206003  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Abeli,206006  
Prov. Sulawesi Tenggara,200000  ,Kota Kendari,206000  ,Kec. Nambo,206011  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton,200300  ,Kec. Pasar Wajo,200306  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton,200300  ,Kec. Kapontori,200311  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton,200300  ,Kec. Lasalimu,200305  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton,200300  ,Kec. Lasalimu Selatan,200321  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton,200300  ,Kec. Siontapia,200330  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton,200300  ,Kec. Wolowa,200331  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton,200300  ,Kec. Wabula,200332  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Wangi-Wangi,200604  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Wangi-Wangi Selatan,200605  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Kaledupa Selatan,200606  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Tomia Timur,200607  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Kaledupa,200603  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Tomia,200602  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Binongko,200601  
Prov. Sulawesi Tenggara,200000  ,Kab. Wakatobi,200600  ,Kec. Togo Binongko,200608  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,KEC. LAMBANDIA,201114  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,KEC. TIRAWUTA,201119  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,KEC. LADONGI,201112  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,Kec. Dangia,201122  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,KEC. POLI-POLIA,201113  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,KEC. TINONDO,201118  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,Kec. Aere,201121  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,KEC. MOWEWE,201116  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,Kec. Loea,201111  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,Kec. Ueesi,201120  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,KEC. ULUIWOI,201117  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Timur,201100  ,Kec. Lalolae,201115  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Kusambi,201312  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Sawerigadi,201301  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Maginti,201306  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Tiworo Kepulauan,201310  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Tiworo Tengah,201307  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Barangka,201302  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Lawa,201303  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Wadaga,201304  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Napano Kusambi,201311  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Tiworo Utara,201309  
Prov. Sulawesi Tenggara,200000  ,Kab. Muna Barat,201300  ,Kec. Tiworo Selatan,201305  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Asera,200904  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Andowia,200909  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Lasolo,200906  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Motui,200910  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Lembo,200903  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Molawe,200902  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Langgikima,200901  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Oheo,200908  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Sawa,200907  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Wiwirano,200905  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Wawolesea,200913  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Lasolo Kepulauan,200912  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Utara,200900  ,Kec. Landawe,200911  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Lasusua,200801  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Batuputih,200803  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Kodeoha,200805  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Pakue Tengah,200810  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Pakue,200802  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Porehu,200812  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Watunohu,200809  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Pakue Utara,200811  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Ngapa,200806  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Katoi,200813  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Tolala,200890  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Wawo,200807  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Lambai,200808  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Tiwu,200814  
Prov. Sulawesi Tenggara,200000  ,Kab. Kolaka Utara,200800  ,Kec. Ranteangin,200804  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Tengah,201600  ,Kec. Mawasangka,201604  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Tengah,201600  ,Kec. Lakudo,201601  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Tengah,201600  ,Kec. Gu,201606  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Tengah,201600  ,Kec. Mawasangka Tengah,201603  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Tengah,201600  ,Kec.Talaga Raya,201605  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Tengah,201600  ,Kec. Mawasangka Timur,201602  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Tengah,201600  ,Kec. Sangia Wambulu,201607  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Utara,201000  ,Kec. Kulisusu,201001  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Utara,201000  ,Kec. Bonegunu,201005  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Utara,201000  ,Kec. Kulisusu Utara,201003  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Utara,201000  ,Kec. Wakorumba Utara,201006  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Utara,201000  ,Kec. Kulisusu Barat,201002  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Utara,201000  ,Kec. Kambowa,201004  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Betoambari,206101  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Wolio,206102  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Murhum,206105  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Kokalukuna,206106  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Batupoaro,206108  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Lea-Lea,206107  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Sorawolio,206103  
Prov. Sulawesi Tenggara,200000  ,Kota Baubau,206100  ,Kec. Bungi,206104  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Selatan,201400  ,Kec. Sampolawa,201402  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Selatan,201400  ,Kec. Batauga,201401  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Selatan,201400  ,Kec. Batu Atas,201404  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Selatan,201400  ,Kec. Siompu,201406  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Selatan,201400  ,Kec. Kadatua,201407  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Selatan,201400  ,Kec. Lapandewa,201403  
Prov. Sulawesi Tenggara,200000  ,Kab. Buton Selatan,201400  ,Kec. Siompu Barat,201405  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Kepulauan,201200  ,Kec. Wawonii Barat,201201  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Kepulauan,201200  ,Kec. Wawonii Utara,201202  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Kepulauan,201200  ,Kec. Wawonii Tenggara,201205  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Kepulauan,201200  ,Kec. Wawonii Tengah,201207  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Kepulauan,201200  ,Kec. Wawonii Selatan,201206  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Kepulauan,201200  ,Kec. Wawonii Timur Laut,201203  
Prov. Sulawesi Tenggara,200000  ,Kab. Konawe Kepulauan,201200  ,Kec. Wawonii Timur,201204  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Pineleng,170217  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Kakas,170221  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tombariri,170216  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Kawangkoan,170212  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Kombi,170224  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tombulu,170234  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Sonder,170213  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Lembean Timur,170222  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tondano Barat,170235  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tompaso,170211  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Langowan Barat,170233  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Remboken,170220  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tondano Selatan,170238  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Eris,170223  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Langowan Timur,170209  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tondano Timur,170219  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Langowan Utara,170239  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tondano Utara,170236  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Langowan Selatan,170237  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Mandolang,170244  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Kakas Barat,170240  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tompaso Barat,170245  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Tombariri Timur,170242  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Kawangkoan Barat,170243  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa,170200  ,Kec. Kawangkoan Utara,170241  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Mapanget,176004  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Wenang,176003  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Malalayang,176001  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Wanea,176006  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Tuminting,176008  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Tikala,176007  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Singkil,176009  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Paal Dua,176010  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Sario,176002  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Bunaken,176005  
Prov. Sulawesi Utara,170000  ,Kota Manado,176000  ,Kec. Bunaken Kepulauan,176011  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Dumoga Timur,170120  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Lolak,170111  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Dumoga Barat,170119  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Lolayan,170106  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Poigar,170109  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Bolaang,170110  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Dumoga Utara,170117  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Sangtombolang,170112  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Passi Barat,170128  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Passi Timur,170129  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Bolaang Timur,170133  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Bilalang,170130  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Dumoga,170134  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Dumoga Tenggara,170135  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow,170100  ,Kec. Dumoga Tengah,170136  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Tareran,170510  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Tenga,170505  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Amurang Barat,170517  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Ranoyapo,170503  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Amurang Timur,170518  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Amurang,170509  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Sinonsayang,170524  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Tompaso Baru,170502  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Modoinding,170501  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Maesaan,170516  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Tumpaan,170523  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Tatapan,170519  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Motoling,170504  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Motoling Barat,170520  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Suluun Tareran,170522  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Motoling Timur,170521  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Selatan,170500  ,Kec. Kumelembuai,170515  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Kauditan,170601  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Likupang Barat,170607  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Airmadidi,170602  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Dimembe,170603  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Wori,170604  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Likupang Timur,170605  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Kalawat,170608  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Kema,170606  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Talawaan,170609  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Utara,170600  ,Kec. Likupang Selatan,170610  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Manganitu,170308  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tabukan Utara,170310  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tabukan Tengah,170307  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tamako,170305  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tahuna,170309  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Manganitu Selatan,170304  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tabukan Selatan,170306  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Kendahe,170311  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tahuna Timur,170323  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tabukan Selatan Tengah,170319  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tahuna Barat,170324  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tatoareng,170313  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Tabukan Selatan Tenggara,170320  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Nusa Tabukan,170317  
Prov. Sulawesi Utara,170000  ,Kab. Kep. Sangihe,170300  ,Kec. Kepulauan Marore,170390  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Ratahan,171004  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Pusomaen,171002  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Tombatu,171005  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Belang,171003  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Pasan,171011  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Ratatotok,171001  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Touluaan,171006  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Ratahan Timur,171012  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Tombatu Timur,171009  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Touluaan Selatan,171007  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Tombatu Utara,171010  
Prov. Sulawesi Utara,170000  ,Kab. Minahasa Tenggara,171000  ,Kec. Silian Raya,171008  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Kabaruan,170401  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Gemeh,170408  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Melonguane,170403  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Rainis,170405  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Tanpa Namma,170410  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Nanusa,170407  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Damau,170409  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Lirung,170402  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Essang Selatan,170418  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Essang,170406  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Beo Selatan,170416  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Salibabu,170420  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Beo Utara,170415  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Beo,170404  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Melonguane Timur,170414  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Kalongan ,170412  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Pulutan,170417  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Moronge,170413  
Prov. Sulawesi Utara,170000  ,Kab. Kepulauan Talaud,170400  ,Kec. Miangas,170419  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Madidir,176104  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Maesa,176105  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Matuari,176102  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Ranowulu,176101  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Aertembaga,176106  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Girian,176103  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Lembeh Selatan,176108  
Prov. Sulawesi Utara,170000  ,Kota Bitung,176100  ,Kec. Lembeh Utara,176107  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow Utara,170800  ,Kec. Pinogaluman,170805  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow Utara,170800  ,Kec. Bolaang Itang Barat,170803  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow Utara,170800  ,Kec. Bolaang Itang Timur,170802  
Prov. Sulawesi Utara,170000  ,Kab. Bolaang Mongondow Utara,170800  ,Kec. Kaidipang,170804  
